Date,Close,High,Low,Open,Volume,Company,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2016-12-12,,,,,,INFY.NS,,,,,,394.7527160644531,396.9539819109276,389.84533266677977,396.9539819109276,5345020.0,,,,,
2010-04-30,,,,,,HDFCBANK.NS,,,,,,,,,,,176.61997985839844,177.46315217317513,175.07932148017508,176.4080787073747,7109610.0
2010-11-15,,,,,,TCS.NS,424.0058898925781,429.51477471744295,418.83508635730277,423.60813577448,1389396.0,,,,,,,,,,
2014-10-30,,,,,,HDFCBANK.NS,,,,,,,,,,,411.1199645996094,412.6330308213061,406.74120406959213,408.0250449704477,5369090.0
2022-07-27,,,,,,INFY.NS,,,,,,1362.7318115234375,1364.538181398445,1338.5999131844894,1344.1581135160513,4517285.0,,,,,
2013-11-22,,,,,,TCS.NS,831.0116577148438,835.2272604422327,824.4702209411167,826.9206740628968,1494494.0,,,,,,,,,,
2020-10-13,,,,,,HDFCBANK.NS,,,,,,,,,,,1137.9674072265625,1160.7561918117945,1134.6915658063365,1152.1629905036314,9176976.0
2019-09-13,,,,,,TCS.NS,1957.827880859375,1972.452520467136,1933.6973147682859,1951.475347660612,2291174.0,,,,,,,,,,
2022-03-14,,,,,,HDFCBANK.NS,,,,,,,,,,,1375.6766357421875,1382.7812237409848,1349.4037459265471,1349.4037459265471,12509063.0
2013-06-18,,,,,,INFY.NS,,,,,,229.47598266601562,230.73753084626,227.42653649449008,227.92365851886657,4284904.0,,,,,
2018-04-23,,,,,,TCS.NS,1519.452880859375,1585.9831344686797,1510.938856750195,1526.2953993853241,15185910.0,,,,,,,,,,
2020-01-23,,,,,,TCS.NS,2012.0784912109375,2036.69055584602,2005.4203888414713,2029.3896470550405,2069866.0,,,,,,,,,,
2019-05-07,,,,,,HDFCBANK.NS,,,,,,,,,,,1095.7630615234375,1112.583887192497,1093.7105388092486,1109.705655486541,4962102.0
2013-12-05,,,,,,INFY.NS,,,,,,316.22283935546875,320.7237237218095,315.3453029356538,318.93091679309094,6317072.0,,,,,
2016-11-23,,,,,,TCS.NS,940.4319458007812,943.3102878151162,927.7189225266502,937.2264057318445,1275808.0,,,,,,,,,,
2021-08-24,,,,,,HDFCBANK.NS,,,,,,,,,,,1486.585205078125,1491.973307098089,1456.6408150058915,1459.0726493193201,9190657.0
2011-07-12,,,,,,INFY.NS,,,,,,253.3814697265625,258.68681416758113,249.31963290761541,258.68681416758113,29652656.0,,,,,
2018-06-28,,,,,,INFY.NS,,,,,,545.0027465820312,548.5527128224851,539.3608626654056,539.3820139908614,10996818.0,,,,,
2023-08-17,,,,,,HDFCBANK.NS,,,,,,,,,,,1558.635498046875,1570.9304762115437,1555.41533083247,1558.9281647201676,26442020.0
2014-05-02,,,,,,HDFCBANK.NS,,,,,,,,,,,326.037353515625,330.78856595487036,325.3326345988685,328.9471946722801,2957646.0
2019-12-16,,,,,,HDFCBANK.NS,,,,,,,,,,,1193.894775390625,1205.906385801223,1185.2065290353848,1205.194236360789,5663788.0
2016-05-06,,,,,,HDFCBANK.NS,,,,,,,,,,,517.2255859375,523.0461813138501,516.1168876775438,522.9306930865783,1366576.0
2020-08-13,,,,,,TCS.NS,2096.344482421875,2138.700088269435,2092.671542891462,2113.593608972359,2695682.0,,,,,,,,,,
2010-03-29,223.09840393066406,226.4959954036927,222.62906652045814,225.2206181567689,20249784.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-10-30,1152.3389892578125,1158.5678486592062,1131.1359275239868,1133.1541023015204,16813304.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-11-19,,,,,,INFY.NS,,,,,,413.8976135253906,415.5566607538255,404.41720932229407,406.96506629432383,8539622.0,,,,,
2021-07-30,929.7847290039062,944.7001688625526,927.8659912762856,940.1547215988769,11350608.0,RELIANCE.NS,,,,,,,,,,,,,,,
2017-07-25,,,,,,TCS.NS,1140.4654541015625,1144.2352213035315,1116.9154533291057,1120.1752365144941,2678832.0,,,,,,,,,,
2022-02-08,1076.3126220703125,1078.1171707334422,1055.2756253778728,1064.7092074142017,12060849.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-09-07,,,,,,HDFCBANK.NS,,,,,,,,,,,454.76953125,466.480025811903,452.7138352366378,462.4148459917086,2690870.0
2017-06-05,,,,,,HDFCBANK.NS,,,,,,,,,,,761.7484130859375,763.331898847718,756.8347860412857,760.8867403082,1449950.0
2010-01-11,,,,,,INFY.NS,,,,,,222.29087829589844,223.63463693812787,220.89356113336797,220.99178445142923,7849656.0,,,,,
2019-02-26,,,,,,INFY.NS,,,,,,634.4157104492188,643.04545211504,632.4078162662007,639.6277243819802,8319610.0,,,,,
2023-12-29,,,,,,HDFCBANK.NS,,,,,,,,,,,1667.87548828125,1673.3887468615662,1654.9462209302326,1655.9220146925736,12505713.0
2012-01-25,,,,,,HDFCBANK.NS,,,,,,,,,,,219.29737854003906,220.5499896531592,217.30660745237745,219.31974123217302,7409550.0
2021-11-01,,,,,,TCS.NS,3281.88720703125,3291.894204462091,3221.987428844815,3245.5886204454896,2020718.0,,,,,,,,,,
2015-02-23,,,,,,INFY.NS,,,,,,436.77337646484375,445.1787677133224,433.3996415784258,443.4051565006426,5090488.0,,,,,
2014-06-30,,,,,,INFY.NS,,,,,,311.40777587890625,312.1203966926072,307.1846188961481,308.0072563132685,7290576.0,,,,,
2018-11-15,489.6995544433594,492.44526413608526,485.0786772338188,489.74419916022055,14943663.0,RELIANCE.NS,,,,,,,,,,,,,,,
2021-03-26,,,,,,TCS.NS,2869.33251953125,2917.2357680498512,2847.1117531774385,2891.646709954127,3697370.0,,,,,,,,,,
2012-05-28,,,,,,TCS.NS,495.3086853027344,497.4521982624491,491.40594942150153,495.025602173364,790194.0,,,,,,,,,,
2021-02-08,,,,,,INFY.NS,,,,,,1171.76953125,1177.5674338836945,1146.5551617699637,1155.5442261507553,6921922.0,,,,,
2014-11-07,,,,,,TCS.NS,1085.0235595703125,1103.0942200533864,1078.3392488931424,1098.497508083747,2126740.0,,,,,,,,,,
2010-01-25,,,,,,INFY.NS,,,,,,226.99185180664062,229.46060152726216,224.82219717243234,227.67934979734014,6498712.0,,,,,
2021-09-16,,,,,,TCS.NS,3677.843994140625,3751.7626471134417,3667.290956291404,3703.0017462562505,2946666.0,,,,,,,,,,
2010-05-18,,,,,,TCS.NS,289.65936279296875,293.9544168414858,286.1918087984723,293.9544168414858,3199180.0,,,,,,,,,,
2012-02-03,173.9193115234375,174.27200866139185,169.22018686062384,172.19734568365152,19989261.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-09-20,,,,,,TCS.NS,2902.23974609375,2940.089142752847,2892.4074234230934,2911.4992215975035,1544295.0,,,,,,,,,,
2014-04-04,,,,,,TCS.NS,889.909912109375,909.9436093795837,886.2276579691419,903.7025695347305,1694656.0,,,,,,,,,,
2020-12-18,,,,,,INFY.NS,,,,,,1069.518798828125,1074.1930678675205,1056.7542630624607,1063.2713339763013,15995676.0,,,,,
2010-04-28,,,,,,INFY.NS,,,,,,241.0275421142578,243.92486827565241,240.277548479913,241.97398237514207,5544496.0,,,,,
2014-03-21,,,,,,HDFCBANK.NS,,,,,,,,,,,333.65289306640625,335.3124164649627,332.4480583218304,334.24397444143136,3762796.0
2010-11-30,202.6089630126953,207.35761240582707,201.6839007297467,205.5280441696613,30483669.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-09-08,,,,,,INFY.NS,,,,,,212.25485229492188,213.6662886677801,208.67408566152355,208.76485298891004,11027872.0,,,,,
2019-06-28,,,,,,TCS.NS,2031.0054931640625,2062.6943591997842,2026.7195615652142,2060.916179589374,2372928.0,,,,,,,,,,
2023-10-09,,,,,,INFY.NS,,,,,,1400.31689453125,1415.0751017259533,1387.7416127754695,1390.3041925325829,3567552.0,,,,,
2014-12-18,,,,,,INFY.NS,,,,,,378.9958801269531,382.0611650712593,374.9184743494628,376.7017348650728,19949980.0,,,,,
2020-04-30,,,,,,HDFCBANK.NS,,,,,,,,,,,951.2418823242188,967.5738569570606,942.0314032038186,950.8621040031492,21896567.0
2020-09-22,,,,,,INFY.NS,,,,,,896.0225219726562,909.3628076595941,881.5260890492027,897.35655054135,12625762.0,,,,,
2019-05-02,,,,,,HDFCBANK.NS,,,,,,,,,,,1111.5460205078125,1113.3625114094746,1093.4747640438634,1096.3057666692196,8584650.0
2016-11-25,218.61276245117188,219.09676061133547,216.5557886276602,217.79877555845144,10454964.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-08-28,,,,,,HDFCBANK.NS,,,,,,,,,,,1539.55859375,1544.3400069626475,1523.7019452642212,1523.7019452642212,14433619.0
2016-08-05,,,,,,HDFCBANK.NS,,,,,,,,,,,581.8312377929688,584.8120135598202,578.3381545162449,580.969621955424,2892456.0
2017-08-11,342.8772277832031,350.36118817847586,339.9390522988592,343.9194413711648,16996281.0,RELIANCE.NS,,,,,,,,,,,,,,,
2012-01-25,164.0957489013672,164.93599257407232,162.4048885192366,163.62894839977335,16786908.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-05-05,,,,,,INFY.NS,,,,,,1179.1353759765625,1197.7715631137266,1174.5934191050756,1197.7715631137266,5373791.0,,,,,
2015-09-29,,,,,,TCS.NS,1106.2420654296875,1125.7960399272854,1098.377776441972,1104.1478017035583,3325952.0,,,,,,,,,,
2021-07-12,,,,,,INFY.NS,,,,,,1406.386474609375,1433.7809813211954,1393.5751458183672,1427.011907619037,4588982.0,,,,,
2023-09-08,,,,,,INFY.NS,,,,,,1394.7646484375,1399.6524220566173,1385.8432943513608,1388.975297290971,3125838.0,,,,,
2015-11-20,,,,,,HDFCBANK.NS,,,,,,,,,,,494.6822509765625,499.0246195084745,489.6700732969062,491.933653781803,2324080.0
2021-04-28,,,,,,INFY.NS,,,,,,1218.9171142578125,1222.063286750366,1208.6695590503955,1220.7149271107003,4879234.0,,,,,
2014-08-06,,,,,,INFY.NS,,,,,,342.0458984375,345.15466737233453,337.18186139359074,337.18186139359074,18004184.0,,,,,
2013-12-11,,,,,,HDFCBANK.NS,,,,,,,,,,,316.23944091796875,319.0810720594039,312.30664006840504,313.76153301257654,6144888.0
2018-05-29,,,,,,TCS.NS,1570.6485595703125,1579.7867163664503,1554.8239465818788,1573.5014040140763,3525312.0,,,,,,,,,,
2011-12-28,,,,,,INFY.NS,,,,,,253.910888671875,255.9188108684175,251.1317462699821,252.72438919209986,6851248.0,,,,,
2021-10-28,1187.1165771484375,1205.0928257821945,1183.416370209648,1196.8927264000465,9886181.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-12-09,156.78257751464844,159.7286035501265,156.1601813541177,159.7286035501265,22070197.0,RELIANCE.NS,,,,,,,,,,,,,,,
2018-09-19,,,,,,TCS.NS,1871.6839599609375,1881.682456382141,1861.7307653094688,1866.2794148492605,1301268.0,,,,,,,,,,
2021-12-01,,,,,,TCS.NS,3377.613037109375,3389.130369986521,3337.2077598613796,3337.2077598613796,2102118.0,,,,,,,,,,
2020-06-22,791.6995239257812,818.0192047923906,786.644116992293,804.0545935608894,60198705.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-01-24,,,,,,HDFCBANK.NS,,,,,,,,,,,1417.7322998046875,1450.7282989672817,1399.5177557835839,1439.9520947834376,5934254.0
2018-09-27,,,,,,HDFCBANK.NS,,,,,,,,,,,932.4141845703125,937.0617350298089,922.505676798094,929.2293070720995,9176104.0
2022-12-06,,,,,,INFY.NS,,,,,,1510.4656982421875,1522.7337021301264,1505.455496440047,1521.7972115384105,4822398.0,,,,,
2017-01-25,,,,,,HDFCBANK.NS,,,,,,,,,,,601.0897216796875,603.4184437200191,591.5419613143279,592.7063223344936,7818492.0
2011-10-18,,,,,,HDFCBANK.NS,,,,,,,,,,,213.9066162109375,215.36054596427772,211.15533648510382,212.0053234565695,4054510.0
2013-07-03,,,,,,INFY.NS,,,,,,225.53182983398438,229.97773821807175,224.41566982132824,225.20354478327988,5349856.0,,,,,
2016-06-23,215.69778442382812,216.03877277427824,213.39878953560896,215.58778818174744,9837526.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-08-04,,,,,,HDFCBANK.NS,,,,,,,,,,,213.14614868164062,218.7158109342901,212.4974667432387,216.5684735734389,3659212.0
2011-10-11,,,,,,TCS.NS,418.6274108886719,433.56906328786135,416.0734656505497,432.3624703473571,4476374.0,,,,,,,,,,
2016-05-19,,,,,,HDFCBANK.NS,,,,,,,,,,,526.302978515625,527.8735733137368,522.9306996804722,526.6725070131126,1927898.0
2015-06-23,216.4615936279297,218.13671935234316,215.59139203399906,215.95035273288724,16007498.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-04-25,,,,,,INFY.NS,,,,,,1147.1072998046875,1157.0340767905864,1137.8360204779947,1148.0905462934963,6808576.0,,,,,
2023-05-16,,,,,,INFY.NS,,,,,,1184.005126953125,1193.042169908385,1182.5535207768626,1184.660624654707,5236469.0,,,,,
2011-04-20,,,,,,TCS.NS,485.55987548828125,487.6715446046963,469.9615966099319,470.06120272606853,5338548.0,,,,,,,,,,
2023-05-29,,,,,,INFY.NS,,,,,,1230.9232177734375,1248.0609264704428,1226.6621399885078,1248.0609264704428,4419365.0,,,,,
2012-11-29,,,,,,INFY.NS,,,,,,226.72157287597656,228.01964138441687,224.98308826645828,227.16198897705453,10365096.0,,,,,
2019-12-20,,,,,,INFY.NS,,,,,,641.8684692382812,644.8955406498486,638.9730305826561,641.3859050544753,7794167.0,,,,,
2017-05-22,,,,,,INFY.NS,,,,,,388.33074951171875,390.5320156184674,386.35162409783413,387.0988559856827,5503052.0,,,,,
2021-04-29,,,,,,INFY.NS,,,,,,1219.2318115234375,1230.6030007148631,1214.782268232348,1229.7040942132453,5412357.0,,,,,
2010-08-24,,,,,,HDFCBANK.NS,,,,,,,,,,,196.25405883789062,197.26258111704433,191.94004082656318,195.18333013768967,5340140.0
2016-09-01,,,,,,HDFCBANK.NS,,,,,,,,,,,597.8760986328125,600.8103112664712,594.0104539980449,599.8788224117945,2612338.0
2013-09-04,,,,,,HDFCBANK.NS,,,,,,,,,,,256.4515075683594,262.27116227521896,254.22368552643871,257.9973659242248,10470900.0
2021-03-15,960.060302734375,978.2699589088028,947.1313914595759,974.241109808898,16698099.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-01-11,,,,,,HDFCBANK.NS,,,,,,,,,,,1534.7894287109375,1541.6389901580285,1504.9792394533945,1512.6487980869458,7597899.0
2012-02-22,,,,,,INFY.NS,,,,,,269.44952392578125,273.26001342494334,265.15530315944267,265.15530315944267,10413120.0,,,,,
2010-12-06,,,,,,TCS.NS,438.2057800292969,441.5071592906293,435.66019200810183,437.529617315038,1930954.0,,,,,,,,,,
2010-08-06,,,,,,TCS.NS,343.2846984863281,350.74826741190685,341.6768589827365,349.35877229482514,2437734.0,,,,,,,,,,
2013-08-13,,,,,,INFY.NS,,,,,,289.22857666015625,290.20404327613335,282.13760897692606,282.1469977114335,10334312.0,,,,,
2020-12-30,,,,,,INFY.NS,,,,,,1120.756591796875,1126.5994836491225,1112.9810291552337,1126.3297678255644,5194690.0,,,,,
2015-11-13,202.9844207763672,204.18093708864063,198.94887935889057,199.06852808567012,13682323.0,RELIANCE.NS,,,,,,,,,,,,,,,
2018-07-23,,,,,,INFY.NS,,,,,,573.043212890625,578.1357302729884,564.7177409190649,571.4373112596953,7675702.0,,,,,
2014-02-13,171.76898193359375,174.2155316973231,171.26903511668863,174.2155316973231,8657303.0,RELIANCE.NS,,,,,,,,,,,,,,,
2012-11-06,169.311767578125,169.72167487989043,167.3778560236504,169.0069611147213,15450143.0,RELIANCE.NS,,,,,,,,,,,,,,,
2012-01-10,,,,,,HDFCBANK.NS,,,,,,,,,,,205.6527862548828,206.81591918776147,203.9975376158848,205.78698970023467,4491386.0
2017-07-27,353.6430969238281,361.7812093252695,352.2128212268641,361.0051148270928,18409364.0,RELIANCE.NS,,,,,,,,,,,,,,,
2021-08-02,,,,,,TCS.NS,3033.4462890625,3038.628607226111,2984.0730225738707,2996.322138233315,2608669.0,,,,,,,,,,
2013-07-05,,,,,,HDFCBANK.NS,,,,,,,,,,,303.5998229980469,305.8731275506343,299.3942095757602,300.1216559324683,4771748.0
2021-03-03,,,,,,HDFCBANK.NS,,,,,,,,,,,1506.7659912109375,1515.4542388827242,1486.0187242177087,1504.05984610917,5611205.0
2011-10-19,,,,,,HDFCBANK.NS,,,,,,,,,,,220.03549194335938,221.26574018029217,214.4210781615322,216.0539640161366,8689042.0
2020-06-17,732.3951416015625,741.5084017080833,726.3876335279219,729.1759984984004,41782053.0,RELIANCE.NS,,,,,,,,,,,,,,,
2013-03-20,,,,,,HDFCBANK.NS,,,,,,,,,,,282.0345764160156,285.61919404241405,280.00555068640404,284.965391358788,5668218.0
2021-12-27,1082.7996826171875,1086.3401458343014,1072.6809662417227,1078.8253011948634,4017223.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-02-25,,,,,,TCS.NS,442.27130126953125,445.04033312695947,433.58562446321724,440.3787841859564,3070474.0,,,,,,,,,,
2011-11-09,,,,,,TCS.NS,452.90631103515625,462.20281848237767,446.1911000484742,447.6833582159156,3921980.0,,,,,,,,,,
2015-01-01,,,,,,INFY.NS,,,,,,380.634521484375,382.099682057043,377.2607856438108,379.58382963118254,2002764.0,,,,,
2015-10-01,188.1149139404297,190.12724609659594,186.787871727305,190.12724609659594,8663393.0,RELIANCE.NS,,,,,,,,,,,,,,,
2014-06-18,229.18324279785156,236.68124740924915,227.87269788558947,233.74864484094624,19212704.0,RELIANCE.NS,,,,,,,,,,,,,,,
2013-11-06,,,,,,INFY.NS,,,,,,311.9625549316406,312.533427017188,309.0516164060829,309.0516164060829,3704664.0,,,,,
2010-05-17,,,,,,HDFCBANK.NS,,,,,,,,,,,170.2984161376953,171.88322238933256,169.03145489991323,171.45943352819404,6603600.0
2023-03-29,,,,,,TCS.NS,3011.255615234375,3021.90432415691,2977.8709548327965,3001.7582953291976,1740616.0,,,,,,,,,,
2020-09-23,,,,,,INFY.NS,,,,,,906.9171142578125,922.2584432315289,896.556137035322,907.272876932227,13486204.0,,,,,
2016-05-02,217.12777709960938,218.32676549581944,215.15878564630822,215.3787781279077,10620873.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-07-21,,,,,,TCS.NS,3033.0185546875,3039.4142604463223,3001.2784403156907,3023.186232045698,2420640.0,,,,,,,,,,
2020-09-02,,,,,,TCS.NS,2106.2939453125,2109.6415665397076,2084.442010628783,2089.4169035877567,2084137.0,,,,,,,,,,
2019-11-01,,,,,,TCS.NS,2016.6376953125,2084.534036259582,2011.2317404790253,2074.4549705897557,4172620.0,,,,,,,,,,
2015-11-18,,,,,,HDFCBANK.NS,,,,,,,,,,,484.4037780761719,492.3724652460765,483.3413202879574,490.4553495183588,1223360.0
2010-04-19,,,,,,TCS.NS,319.94140625,325.08363346011936,315.528144840231,319.1730219426627,6947704.0,,,,,,,,,,
2014-05-28,,,,,,TCS.NS,894.7779541015625,898.1897024295315,883.0863648243845,890.3884021768141,1887488.0,,,,,,,,,,
2020-02-05,,,,,,INFY.NS,,,,,,688.3712158203125,689.6434695727041,679.4655466591613,685.2564246008676,6310409.0,,,,,
2023-10-11,1168.5589599609375,1170.876046988333,1152.5881401722484,1153.3106635291579,9814118.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-03-24,,,,,,HDFCBANK.NS,,,,,,,,,,,1375.772216796875,1401.5205613190349,1368.047736722512,1398.0397433143098,10080022.0
2010-07-19,,,,,,INFY.NS,,,,,,248.83572387695312,250.84316051252964,245.71905054932412,246.90913641966264,7047120.0,,,,,
2015-06-05,,,,,,TCS.NS,1098.5809326171875,1112.7191197213601,1096.0859094227274,1105.4687460014434,2308534.0,,,,,,,,,,
2019-11-19,,,,,,TCS.NS,1932.248046875,1974.2592797343236,1928.766144012633,1972.7475097668405,2975313.0,,,,,,,,,,
2021-03-05,,,,,,TCS.NS,2814.364990234375,2865.9638505763305,2803.6522889179287,2821.8967052071293,3203686.0,,,,,,,,,,
2020-10-06,1006.24462890625,1016.9655484297961,1002.2839949333554,1013.0277331224493,18412175.0,RELIANCE.NS,,,,,,,,,,,,,,,
2016-06-23,,,,,,TCS.NS,1147.6341552734375,1153.772817690128,1138.9358280197243,1151.8205794199248,1397014.0,,,,,,,,,,
2021-10-13,,,,,,HDFCBANK.NS,,,,,,,,,,,1563.4012451171875,1571.6025457996354,1554.436984012989,1561.1124802633515,3112822.0
2013-05-22,,,,,,HDFCBANK.NS,,,,,,,,,,,317.18182373046875,321.0369672004911,314.7244425645264,319.0079414246453,2706056.0
2013-07-25,,,,,,HDFCBANK.NS,,,,,,,,,,,297.280029296875,302.80417053513605,295.5978061052532,300.37174573080716,8133628.0
2019-09-11,,,,,,TCS.NS,1968.8419189453125,2006.317554356992,1962.0323664098978,1998.0911953641844,2627440.0,,,,,,,,,,
2012-01-02,,,,,,HDFCBANK.NS,,,,,,,,,,,190.95692443847656,192.2766372708835,187.6688032247896,191.87401324832607,3514998.0
2011-03-04,201.91004943847656,204.50021579425504,201.06721241033972,202.41369327772563,15419957.0,RELIANCE.NS,,,,,,,,,,,,,,,
2021-07-02,972.6123657226562,974.3711783116252,956.1208166764209,957.9709804602825,14086620.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-12-01,,,,,,INFY.NS,,,,,,1551.8585205078125,1566.3741245282433,1547.3634343050076,1551.015656120506,5407928.0,,,,,
2022-01-12,,,,,,TCS.NS,3643.92919921875,3709.162979857876,3621.8858262879126,3705.386789499151,3203744.0,,,,,,,,,,
2011-03-08,,,,,,HDFCBANK.NS,,,,,,,,,,,196.06300354003906,197.12929859602548,191.62015266844512,191.75344632969583,8985570.0
2021-08-23,987.8248291015625,993.1468821147997,974.0970764519088,993.1468821147997,9854395.0,RELIANCE.NS,,,,,,,,,,,,,,,
2010-06-03,,,,,,HDFCBANK.NS,,,,,,,,,,,168.24563598632812,168.63411463629856,164.58160171156536,164.58160171156536,6796890.0
2021-01-14,,,,,,TCS.NS,3041.391845703125,3056.1745510863907,2919.4816380699303,2951.8538829565477,6931542.0,,,,,,,,,,
2022-07-05,,,,,,HDFCBANK.NS,,,,,,,,,,,1304.894287109375,1330.7008247481583,1300.7460171385526,1315.89223698319,7162859.0
2022-11-10,,,,,,HDFCBANK.NS,,,,,,,,,,,1470.9725341796875,1473.1431773683444,1442.3200911953911,1444.297717663876,6387091.0
2013-01-09,,,,,,INFY.NS,,,,,,216.12838745117188,218.98414244329544,215.41445436227008,216.98139929647726,6149968.0,,,,,
2015-05-11,194.91334533691406,195.6747608766402,192.18309169791783,194.23893253408974,14214007.0,RELIANCE.NS,,,,,,,,,,,,,,,
2021-01-27,862.6840209960938,876.3413241979638,859.4973550471146,876.3413241979638,42370131.0,RELIANCE.NS,,,,,,,,,,,,,,,
2015-12-30,,,,,,HDFCBANK.NS,,,,,,,,,,,496.2760314941406,499.80992612685077,495.46761390534675,498.9091405127748,1056280.0
2020-12-21,,,,,,INFY.NS,,,,,,1058.282470703125,1087.451937343809,1035.5850857740643,1067.9007245831328,10858352.0,,,,,
2016-01-01,,,,,,INFY.NS,,,,,,436.5912170410156,438.0527562268299,431.8312573185322,434.517384071583,1806550.0,,,,,
2010-08-23,,,,,,HDFCBANK.NS,,,,,,,,,,,195.18333435058594,197.9734442500337,193.97487833027387,196.62726093272144,4097430.0
2019-04-16,,,,,,HDFCBANK.NS,,,,,,,,,,,1087.600341796875,1089.888666227809,1075.922457200331,1080.9474402522412,4136888.0
2019-01-14,489.67724609375,491.32913046775286,485.03404639294496,488.8736113643765,8994060.0,RELIANCE.NS,,,,,,,,,,,,,,,
2022-11-18,,,,,,HDFCBANK.NS,,,,,,,,,,,1556.978271484375,1565.7572937558982,1548.6333307465532,1563.827833135127,5229616.0
2013-11-26,,,,,,TCS.NS,828.0420532226562,837.490795346436,825.2593670307897,831.9461590092809,2047412.0,,,,,,,,,,
2021-02-09,,,,,,INFY.NS,,,,,,1173.5672607421875,1197.3432904481374,1166.645615822899,1174.780762401415,7965949.0,,,,,
2019-08-08,,,,,,TCS.NS,2063.992919921875,2084.924337600595,2028.16238890665,2037.302784950493,2073298.0,,,,,,,,,,
2017-07-07,,,,,,TCS.NS,1031.318603515625,1042.153872846099,1028.4660746129446,1039.3013439434185,1232090.0,,,,,,,,,,
2020-10-09,,,,,,TCS.NS,2615.677001953125,2631.391936543555,2585.0378398664175,2612.933931663537,7739245.0,,,,,,,,,,
2019-11-28,,,,,,TCS.NS,1903.43115234375,1919.053521158799,1887.5336315491702,1893.9934394458448,2924429.0,,,,,,,,,,
2011-06-07,198.80494689941406,199.16801709560605,193.6805273955164,193.6805273955164,17612490.0,RELIANCE.NS,,,,,,,,,,,,,,,
2023-09-22,,,,,,INFY.NS,,,,,,1419.962890625,1430.2128621969134,1409.5704183462783,1415.929309642692,5455613.0,,,,,
2016-03-18,,,,,,HDFCBANK.NS,,,,,,,,,,,475.0723876953125,476.7354069063735,469.0438796156379,472.554738676743,2067534.0
2014-07-25,,,,,,TCS.NS,1094.5771484375,1098.1897246128285,1078.299737134822,1089.641417268301,1806914.0,,,,,,,,,,
2013-05-22,174.18362426757812,177.4279531035801,173.06671090631517,176.59826348267347,12579289.0,RELIANCE.NS,,,,,,,,,,,,,,,
2011-01-25,197.03802490234375,202.47533856346192,196.57549377984347,200.86161185567505,20325555.0,RELIANCE.NS,,,,,,,,,,,,,,,
2018-02-19,411.1200866699219,413.3375588415747,405.1550681730884,408.45910230095075,8941900.0,RELIANCE.NS,,,,,,,,,,,,,,,
2017-01-04,,,,,,TCS.NS,1037.7525634765625,1041.8303478058458,1028.5067960152508,1033.4785454922876,1420066.0,,,,,,,,,,
2022-07-05,,,,,,INFY.NS,,,,,,1367.270751953125,1398.767216673691,1363.6116490786274,1388.4383194440534,7379669.0,,,,,
2019-08-01,526.9343872070312,530.4837320506899,513.5851979532298,519.4114832477552,22628222.0,RELIANCE.NS,,,,,,,,,,,,,,,
2020-01-17,,,,,,TCS.NS,2033.3134765625,2064.879222541546,2027.7240888706601,2053.1508143411347,3281059.0,,,,,,,,,,
2017-04-10,,,,,,INFY.NS,,,,,,385.0793151855469,399.66013490536096,383.7464218456351,397.80219972270595,9528472.0,,,,,
2014-01-24,,,,,,HDFCBANK.NS,,,,,,,,,,,306.16864013671875,306.87335893326866,301.7584241594912,304.62278208274716,4421450.0
2022-11-10,,,,,,INFY.NS,,,,,,1406.5618896484375,1415.9736650938955,1390.6884210743617,1390.6884210743617,3435763.0,,,,,
2018-01-24,,,,,,TCS.NS,1415.1217041015625,1452.7664326145702,1374.1336384931847,1377.4100457258012,5621538.0,,,,,,,,,,
2016-02-04,,,,,,INFY.NS,,,,,,466.01995849609375,472.0241802500754,458.2381653810336,458.2381653810336,5549346.0,,,,,
2013-05-07,174.08349609375,175.71260127964229,172.29672560898362,172.6856127657117,16529868.0,RELIANCE.NS,,,,,,,,,,,,,,,
2018-06-13,,,,,,INFY.NS,,,,,,530.0845336914062,533.910037017524,526.7579914046927,526.7579914046927,5766928.0,,,,,
2013-03-22,,,,,,TCS.NS,632.135009765625,640.312594552584,627.974463981798,640.0256810656574,2714456.0,,,,,,,,,,
2017-01-03,,,,,,TCS.NS,1032.8463134765625,1034.3509136452715,1021.9650867947124,1029.7934583327492,1475324.0,,,,,,,,,,
